#                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
NODE_11_length_20754_cov_7.883811_9 -          TIGR00082            TIGR00082    4.2e-21   72.7   0.0     5e-21   72.5   0.0   1.1   1   0   0   1   1   1   1 # 5453 # 5884 # -1 # ID=11_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.623
NODE_47_length_13209_cov_7.555268_1 -          TIGR00083            TIGR00083    1.8e-50  169.1   0.0   2.1e-50  168.8   0.0   1.0   1   0   0   1   1   1   1 # 3 # 815 # 1 # ID=46_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.622
NODE_25_length_16964_cov_6.821219_7 -          TIGR00084            TIGR00084    3.8e-36  121.5   0.0   4.6e-36  121.2   0.0   1.0   1   0   0   1   1   1   1 # 5345 # 5950 # -1 # ID=25_7;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.592
NODE_185_length_4932_cov_7.052491_4 -          TIGR00086            TIGR00086    2.4e-52  173.9   0.0   2.8e-52  173.7   0.0   1.0   1   0   0   1   1   1   1 # 3042 # 3524 # 1 # ID=177_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.602
NODE_48_length_13036_cov_7.543256_10 -          TIGR00088            TIGR00088    4.4e-71  235.9   0.0   5.2e-71  235.7   0.0   1.0   1   0   0   1   1   1   1 # 7901 # 8620 # 1 # ID=47_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.601
NODE_164_length_5737_cov_7.596269_7 -          TIGR00090            TIGR00090    1.4e-30  102.5   2.9   1.7e-30  102.2   2.9   1.1   1   0   0   1   1   1   1 # 5137 # 5541 # 1 # ID=159_7;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.583
NODE_83_length_9477_cov_7.120144_4 -          TIGR00092            TIGR00092   1.1e-129  429.8   0.0  1.3e-129  429.6   0.0   1.0   1   0   0   1   1   1   1 # 3862 # 4935 # 1 # ID=80_4;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577
NODE_47_length_13209_cov_7.555268_13 -          TIGR00095            TIGR00095    1.2e-22   77.6   0.1   1.9e-22   77.0   0.1   1.4   1   1   0   1   1   1   1 # 12846 # 13208 # 1 # ID=46_13;partial=01;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.612
NODE_140_length_6693_cov_6.297379_1 -          TIGR00115            TIGR00115     2e-119  396.1  11.0  2.9e-119  395.6  11.0   1.2   1   0   0   1   1   1   1 # 1 # 1533 # -1 # ID=136_1;partial=10;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.603
NODE_3_length_29628_cov_7.105637_22 -          TIGR00116            TIGR00116    7.6e-72  239.0   1.4   8.6e-72  238.9   1.4   1.0   1   0   0   1   1   1   1 # 20977 # 21789 # -1 # ID=3_22;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.609
NODE_150_length_6167_cov_5.471204_3 -          TIGR00138            TIGR00138      2e-39  132.2   0.0   2.5e-39  131.9   0.0   1.0   1   0   0   1   1   1   1 # 954 # 1580 # 1 # ID=146_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.545
NODE_4_length_26526_cov_8.061766_25 -          TIGR00158            TIGR00158    1.8e-33  113.2   0.2     2e-33  113.0   0.2   1.0   1   0   0   1   1   1   1 # 24859 # 25308 # 1 # ID=4_25;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.611
NODE_4_length_26526_cov_8.061766_22 -          TIGR00166            TIGR00166    3.3e-26   88.5   0.4   3.7e-26   88.3   0.4   1.0   1   0   0   1   1   1   1 # 23507 # 23797 # 1 # ID=4_22;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.550
NODE_65_length_10524_cov_7.448085_7 -          TIGR00168            TIGR00168    7.2e-61  201.7   0.6   1.1e-60  201.2   0.6   1.2   1   0   0   1   1   1   1 # 7271 # 8077 # -1 # ID=63_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.595
NODE_322_length_2199_cov_6.150187_2 -          TIGR00186            TIGR00186    2.4e-55  184.7   0.0     3e-55  184.4   0.0   1.1   1   0   0   1   1   1   1 # 989 # 1945 # -1 # ID=284_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.633
NODE_384_length_1711_cov_5.871377_1 -          TIGR00194            TIGR00194   4.2e-102  339.8   0.0   4.7e-70  233.9   0.0   2.0   2   0   0   2   2   0   0 # 1 # 1542 # 1 # ID=317_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.595
NODE_93_length_9139_cov_6.908300_6 -          TIGR00250            TIGR00250    4.3e-25   85.4   0.0   4.9e-25   85.2   0.0   1.0   1   0   0   1   1   1   1 # 3900 # 4382 # -1 # ID=90_6;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631
NODE_138_length_6742_cov_6.508898_6 -          TIGR00336            TIGR00336    5.4e-39  130.8   0.0   6.1e-39  130.7   0.0   1.0   1   0   0   1   1   1   1 # 6231 # 6740 # 1 # ID=134_6;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.602
NODE_20_length_18411_cov_7.179614_1 -          TIGR00337            TIGR00337   1.3e-152  506.2   0.0  1.5e-152  506.0   0.0   1.0   1   0   0   1   1   1   1 # 2 # 1243 # 1 # ID=20_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627
NODE_93_length_9139_cov_6.908300_7 -          TIGR00344            TIGR00344   1.3e-229  761.7   0.0  1.5e-229  761.6   0.0   1.0   1   0   0   1   1   1   1 # 4379 # 7057 # -1 # ID=90_7;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.600
NODE_29_length_16265_cov_7.404318_9 -          TIGR00362            TIGR00362   1.2e-161  535.8   0.0  1.4e-161  535.5   0.0   1.0   1   0   0   1   1   1   1 # 8136 # 9638 # -1 # ID=28_9;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.570
NODE_132_length_6958_cov_7.881791_1 -          TIGR00382            TIGR00382   1.4e-150  499.0   0.1  1.6e-150  498.8   0.1   1.0   1   0   0   1   1   1   1 # 3 # 965 # 1 # ID=129_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.587
NODE_36_length_14504_cov_7.170531_14 -          TIGR00389            TIGR00389   5.3e-150  497.7   0.3   1.5e-82  275.0   0.0   3.0   1   1   2   3   3   1   1 # 11481 # 13001 # 1 # ID=35_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.577
NODE_79_length_9579_cov_7.385237_4 -          TIGR00392            TIGR00392   1.2e-255  847.9   0.0  7.7e-221  732.7   0.0   2.0   2   0   0   2   2   1   1 # 3283 # 6651 # 1 # ID=76_4;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.616
NODE_17_length_18968_cov_7.298578_12 -          TIGR00396            TIGR00396   1.3e-286  950.2   0.0  5.5e-242  802.6   0.0   2.0   1   1   1   2   2   1   1 # 15040 # 17520 # -1 # ID=17_12;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.602
NODE_68_length_10314_cov_7.209572_8 -          TIGR00398            TIGR00398   4.9e-144  478.0   0.0  7.6e-144  477.4   0.0   1.2   1   0   0   1   1   1   1 # 7468 # 9273 # 1 # ID=65_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.582
NODE_131_length_7027_cov_7.018072_2 -          TIGR00414            TIGR00414     1e-127  423.7   0.0  1.2e-127  423.5   0.0   1.0   1   0   0   1   1   1   1 # 384 # 1658 # -1 # ID=128_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.581
NODE_1_length_38692_cov_7.589771_1 -          TIGR00416            TIGR00416   6.6e-152  503.5   0.0  7.4e-152  503.3   0.0   1.0   1   0   0   1   1   1   1 # 3 # 1277 # -1 # ID=1_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.624
NODE_49_length_12933_cov_7.219366_3 -          TIGR00420            TIGR00420    7.8e-91  301.6   0.0   8.8e-91  301.4   0.0   1.0   1   0   0   1   1   1   1 # 2454 # 3554 # 1 # ID=48_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.602
NODE_145_length_6607_cov_6.166972_1 -          TIGR00422            TIGR00422   1.4e-175  582.8   0.0  5.2e-175  580.9   0.0   1.7   1   1   0   1   1   0   0 # 29 # 2641 # -1 # ID=141_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.621
NODE_227_length_3812_cov_7.289327_2 -          TIGR00431            TIGR00431    1.5e-63  211.3   1.5   2.1e-63  210.9   1.5   1.1   1   0   0   1   1   1   1 # 624 # 1511 # -1 # ID=210_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.613
NODE_58_length_11898_cov_6.930423_2 -          TIGR00435            TIGR00435   1.7e-136  453.0   0.0    2e-136  452.9   0.0   1.0   1   0   0   1   1   1   1 # 136 # 1635 # -1 # ID=56_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.597
NODE_36_length_14504_cov_7.170531_3 -          TIGR00436            TIGR00436    2.6e-65  217.6   0.0     3e-65  217.3   0.0   1.0   1   0   0   1   1   1   1 # 1525 # 2547 # 1 # ID=35_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587
NODE_238_length_3586_cov_8.236760_4 -          TIGR00436            TIGR00436    1.2e-49  166.1   0.0   1.5e-25   87.1   0.0   2.0   2   0   0   2   2   0   0 # 1982 # 3352 # 1 # ID=219_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.608
NODE_191_length_4636_cov_6.879721_3 -          TIGR00442            TIGR00442   2.8e-106  353.0   0.0  3.1e-106  352.8   0.0   1.0   1   0   0   1   1   1   1 # 1029 # 2393 # -1 # ID=182_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.594
NODE_31_length_15212_cov_7.101999_5 -          TIGR00445            TIGR00445      3e-95  316.5  10.7   3.9e-95  316.1  10.7   1.0   1   0   0   1   1   1   1 # 5330 # 6400 # 1 # ID=30_5;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.556
NODE_193_length_4555_cov_6.412667_5 -          TIGR00456            TIGR00456   1.9e-140  466.0   0.0  1.6e-139  462.9   0.0   1.9   1   1   0   1   1   1   1 # 2528 # 4198 # 1 # ID=184_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.605
NODE_97_length_8878_cov_6.887227_5 -          TIGR00459            TIGR00459   2.3e-211  700.2   0.0  2.7e-211  700.0   0.0   1.0   1   0   0   1   1   1   1 # 6908 # 8728 # 1 # ID=94_5;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.609
NODE_40_length_14262_cov_6.988738_12 -          TIGR00460            TIGR00460    2.3e-69  231.0   0.0   2.7e-69  230.8   0.0   1.0   1   0   0   1   1   1   1 # 10768 # 11715 # 1 # ID=39_12;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.610
NODE_65_length_10524_cov_7.448085_3 -          TIGR00468            TIGR00468    8.9e-88  291.7   0.0   7.9e-86  285.3   0.0   2.1   1   1   0   1   1   1   1 # 4433 # 5542 # -1 # ID=63_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.613
NODE_65_length_10524_cov_7.448085_2 -          TIGR00472            TIGR00472     1e-177  590.0   0.0  1.5e-177  589.3   0.0   1.3   1   1   0   1   1   1   1 # 1917 # 4436 # -1 # ID=63_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609
NODE_11_length_20754_cov_7.883811_14 -          TIGR00487            TIGR00487   4.1e-238  789.0  15.3  8.4e-238  787.9  13.5   1.9   2   0   0   2   2   1   1 # 9211 # 12096 # -1 # ID=11_14;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=3-4bp;gc_cont=0.631
NODE_3_length_29628_cov_7.105637_20 -          TIGR00496            TIGR00496    6.8e-68  224.8   3.8     8e-68  224.6   3.8   1.0   1   0   0   1   1   1   1 # 19491 # 20045 # -1 # ID=3_20;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.566
NODE_40_length_14262_cov_6.988738_9 -          TIGR00521            TIGR00521   1.4e-107  357.2   0.0  1.7e-107  356.9   0.0   1.0   1   0   0   1   1   1   1 # 6227 # 7459 # 1 # ID=39_9;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.617
NODE_103_length_8654_cov_6.587045_3 -          TIGR00539            TIGR00539    3.5e-80  266.9   0.0   4.1e-80  266.6   0.0   1.0   1   0   0   1   1   1   1 # 1533 # 2714 # -1 # ID=100_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=3-4bp;gc_cont=0.602
NODE_50_length_12834_cov_7.603725_2 -          TIGR00580            TIGR00580          0 1118.0   0.0         0 1117.8   0.0   1.0   1   0   0   1   1   1   1 # 861 # 4484 # 1 # ID=49_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.611
NODE_189_length_4696_cov_8.040078_1 -          TIGR00593            TIGR00593   2.9e-187  621.9   0.0  3.6e-187  621.6   0.0   1.0   1   0   0   1   1   1   1 # 1 # 1764 # 1 # ID=180_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.579
NODE_59_length_11829_cov_7.712502_7 -          TIGR00615            TIGR00615      4e-83  274.8   0.0   4.5e-83  274.6   0.0   1.0   1   0   0   1   1   1   1 # 6085 # 6690 # 1 # ID=57_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.594
NODE_43_length_13438_cov_6.669656_12 -          TIGR00631            TIGR00631          0 1064.1   2.0         0 1063.9   2.0   1.0   1   0   0   1   1   1   1 # 8474 # 10579 # 1 # ID=42_12;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.580
NODE_86_length_9382_cov_7.181838_4 -          TIGR00634            TIGR00634   1.1e-129  431.0   4.4  1.3e-129  430.8   4.4   1.0   1   0   0   1   1   1   1 # 1164 # 2843 # -1 # ID=83_4;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.622
NODE_25_length_16964_cov_6.821219_6 -          TIGR00635            TIGR00635   5.3e-128  423.4   0.0    6e-128  423.2   0.0   1.0   1   0   0   1   1   1   1 # 4269 # 5291 # -1 # ID=25_6;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.610
NODE_47_length_13209_cov_7.555268_11 -          TIGR00643            TIGR00643   1.5e-175  582.6   0.0  1.7e-175  582.4   0.0   1.0   1   0   0   1   1   1   1 # 9933 # 12182 # 1 # ID=46_11;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.607
NODE_187_length_4869_cov_7.485875_3 -          TIGR00658            TIGR00658   1.1e-127  422.5   0.0  1.2e-127  422.4   0.0   1.0   1   0   0   1   1   1   1 # 1695 # 2699 # -1 # ID=179_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.601
NODE_29_length_16265_cov_7.404318_8 -          TIGR00663            TIGR00663    1.3e-75  251.7   0.0   1.5e-75  251.5   0.0   1.0   1   0   0   1   1   1   1 # 6504 # 7841 # -1 # ID=28_8;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583
NODE_130_length_7056_cov_6.517783_7 -          TIGR00670            TIGR00670    1.5e-86  287.4   0.0   1.7e-86  287.2   0.0   1.0   1   0   0   1   1   1   1 # 4222 # 5166 # 1 # ID=127_7;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.562
NODE_88_length_9307_cov_7.004323_7 -          TIGR00717            TIGR00717   4.6e-110  365.7  14.5  6.1e-110  365.2  14.5   1.1   1   0   0   1   1   1   1 # 6560 # 8056 # -1 # ID=85_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.603
NODE_116_length_8142_cov_7.082478_7 -          TIGR00755            TIGR00755      3e-69  230.3   0.0   3.4e-69  230.1   0.0   1.0   1   0   0   1   1   1   1 # 5766 # 6662 # 1 # ID=113_7;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.633
NODE_73_length_9894_cov_7.582275_6 -          TIGR00810            TIGR00810    5.8e-19   65.1   9.1   7.2e-19   64.8   9.1   1.1   1   0   0   1   1   1   1 # 3388 # 3687 # -1 # ID=70_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.567
NODE_177_length_5283_cov_7.026970_6 -          TIGR00922            TIGR00922    3.5e-55  183.6   0.4   7.1e-55  182.6   0.4   1.5   1   1   0   1   1   1   1 # 3415 # 4326 # -1 # ID=169_6;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.571
NODE_159_length_5949_cov_7.583475_3 -          TIGR00928            TIGR00928     1e-118  394.0   0.0  1.2e-118  393.8   0.0   1.0   1   0   0   1   1   1   1 # 1815 # 3248 # 1 # ID=155_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.593
NODE_48_length_13036_cov_7.543256_5 -          TIGR00959            TIGR00959   2.6e-170  564.0   3.3  3.6e-170  563.5   3.3   1.2   1   0   0   1   1   1   1 # 3510 # 5096 # 1 # ID=47_5;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.593
NODE_114_length_8295_cov_7.157039_4 -          TIGR00963            TIGR00963          0 1112.3   4.4         0 1112.1   4.4   1.0   1   0   0   1   1   1   1 # 2411 # 5116 # 1 # ID=111_4;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.586
NODE_177_length_5283_cov_7.026970_7 -          TIGR00964            TIGR00964    2.6e-17   59.6   2.4   3.5e-17   59.2   2.4   1.2   1   0   0   1   1   1   1 # 4350 # 5000 # -1 # ID=169_7;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.604
NODE_33_length_14887_cov_7.551645_5 -          TIGR00967            TIGR00967     7e-134  443.9  20.4  8.2e-134  443.6  20.4   1.0   1   0   0   1   1   1   1 # 3478 # 4797 # 1 # ID=32_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.561
NODE_135_length_6886_cov_8.179622_4 -          TIGR01009            TIGR01009    2.8e-90  298.8   0.3   3.4e-90  298.5   0.3   1.1   1   0   0   1   1   1   1 # 1019 # 1828 # -1 # ID=132_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.648
NODE_3_length_29628_cov_7.105637_23 -          TIGR01011            TIGR01011     1e-106  352.4   0.1  1.2e-106  352.1   0.1   1.0   1   0   0   1   1   1   1 # 21824 # 22675 # -1 # ID=3_23;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.607
NODE_33_length_14887_cov_7.551645_12 -          TIGR01017            TIGR01017    2.9e-80  265.8   0.1   3.2e-80  265.6   0.1   1.0   1   0   0   1   1   1   1 # 8092 # 8697 # 1 # ID=32_12;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.606
NODE_181_length_5066_cov_7.887647_4 -          TIGR01021            TIGR01021    1.1e-68  227.1   4.8   1.3e-68  226.8   4.8   1.1   1   0   0   1   1   1   1 # 1133 # 1780 # -1 # ID=173_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.647
NODE_272_length_2840_cov_7.301975_4 -          TIGR01029            TIGR01029      4e-47  157.1   0.1   4.4e-47  157.0   0.1   1.0   1   0   0   1   1   1   1 # 2467 # 2838 # 1 # ID=242_4;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.605
NODE_65_length_10524_cov_7.448085_5 -          TIGR01032            TIGR01032    1.8e-45  151.0   7.4   2.1e-45  150.8   7.4   1.0   1   0   0   1   1   1   1 # 6488 # 6859 # -1 # ID=63_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.594
NODE_112_length_8322_cov_7.236240_4 -          TIGR01039            TIGR01039     3e-235  778.3   1.1  3.6e-235  778.1   1.1   1.0   1   0   0   1   1   1   1 # 3000 # 4454 # 1 # ID=109_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595
NODE_135_length_6886_cov_8.179622_5 -          TIGR01044            TIGR01044    2.3e-38  127.7   4.5   3.4e-38  127.2   4.5   1.2   1   0   0   1   1   1   1 # 1830 # 2291 # -1 # ID=132_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.634
NODE_95_length_9102_cov_7.687963_1 -          TIGR01059            TIGR01059   1.5e-267  886.3   0.0  1.7e-267  886.1   0.0   1.0   1   0   0   1   1   1   1 # 3 # 1934 # 1 # ID=92_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.597
NODE_50_length_12834_cov_7.603725_6 -          TIGR01060            TIGR01060   8.2e-210  693.9   0.4  9.3e-210  693.7   0.4   1.0   1   0   0   1   1   1   1 # 6442 # 7722 # 1 # ID=49_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.604
NODE_95_length_9102_cov_7.687963_2 -          TIGR01063            TIGR01063          0 1082.7   0.1         0 1082.5   0.1   1.0   1   0   0   1   1   1   1 # 1976 # 4651 # 1 # ID=92_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.611
NODE_84_length_9457_cov_7.148266_6 -          TIGR01066            TIGR01066    4.5e-58  192.2   0.0   5.1e-58  192.0   0.0   1.0   1   0   0   1   1   1   1 # 3984 # 4427 # -1 # ID=81_6;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.642
NODE_181_length_5066_cov_7.887647_2 -          TIGR01071            TIGR01071    1.8e-43  144.9   0.6     2e-43  144.8   0.6   1.0   1   0   0   1   1   1   1 # 509 # 949 # -1 # ID=173_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.594
